5.0,0.0,0.0,5.0,0.0,5.0,0.0,3.6898669639686177,4.398963736798303,3.6062542142863037,1.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0348003180102423,2.5906734446562334,3.6573768773988946,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544041445139467,0.7949909377911691,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5906734446562334,1.917160731759898,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580348200211836,2.5906734446562334,2.4213289623030225,0.0,1.0,0.0
0.0,5.0,0.0,0.0,0.0,5.0,0.0,2.3234391468462468,3.917098508631103,2.2598386693410895,1.0,0.0,0.0
5.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0348003180102423,3.917098508631103,2.7917092796172875,1.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.545547575139152,2.5906734446562334,0.07876276045842368,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.580348200211836,1.6269429365083634,1.2606815306513008,0.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0348003180102423,1.6269429365083634,0.9777557279588911,0.0,1.0,0.0
0.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0348003180102423,2.5906734446562334,1.3387632344201015,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.6898669639686177,2.5906734446562334,1.0992385366674557,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.17911975801678112,1.6269429365083634,0.1684335237727338,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.6898669639686177,2.5906734446562334,1.6057950416384081,0.0,1.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.6898669639686177,0.11917099358372028,1.3780860983622096,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5936540551413317,0.11917099358372028,1.6719527054278442,0.0,1.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.6898669639686177,1.6269429365083634,1.3558093325710854,0.0,1.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.580348200211836,2.290155468495798,1.9711692804670493,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.3234391468462468,2.3523315818411237,2.8083281481288664,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.3234391468462468,2.3523315818411237,0.9487022496770832,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.3234391468462468,2.3523315818411237,2.3460851162280867,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.3234391468462468,2.3523315818411237,1.5982382199748801,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5936540551413317,0.424870472281135,2.667055981531628,1.0,0.0,0.0
0.0,0.0,0.0,5.0,0.0,5.0,0.0,2.144319440006539,4.699481712958739,3.2266277566698887,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.144319440006539,4.699481712958739,2.7573652000587225,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.144319440006539,4.699481712958739,2.9797368910112816,1.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.41965201473187336,2.5906734446562334,0.4602010767029224,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9518935711748939,2.5906734446562334,2.8163876024259777,1.0,0.0,0.0
0.0,0.0,0.0,5.0,0.0,5.0,0.0,1.545547575139152,2.5906734446562334,4.399716844343712,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0696008407287787,0.544041445139467,1.5343185915647233,0.0,1.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.17911975801678112,0.48186527998067064,1.3522093457953612,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3101330360313825,1.388601073693253,2.4674881484068285,0.0,1.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.165813749556064,3.316062245429407,3.9701749004441558,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.165813749556064,3.316062245429407,3.57408928935861,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.406345944858669,1.6269429365083634,1.9410702841918603,0.0,1.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4892527940481637,2.5906734446562334,2.6418367171567603,1.0,0.0,0.0
5.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0348003180102423,3.316062245429407,4.102555831057705,1.0,0.0,0.0
5.0,0.0,5.0,0.0,0.0,5.0,0.0,3.6898669639686177,2.2279793033370017,3.1064543359386265,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,5.0,0.0,4.8822926792690415,4.398963736798303,3.3941875452104124,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.545547575139152,4.398963736798303,2.0559191682494142,1.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.545547575139152,4.699481712958739,2.5982940392483354,1.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.2835210191099495,1.6269429365083634,2.665322117622548,0.0,1.0,0.0
0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0348003180102423,3.917098508631103,3.9110990437523485,1.0,0.0,0.0
0.0,0.0,0.0,5.0,0.0,5.0,0.0,1.545547575139152,3.917098508631103,3.5656738778548274,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9518935711748939,5.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0696008407287787,1.6269429365083634,1.3769719806523208,0.0,1.0,0.0
0.0,5.0,5.0,0.0,0.0,5.0,0.0,2.3234391468462468,3.917098508631103,1.931746635119112,0.0,0.0,1.0
0.0,5.0,0.0,0.0,0.0,0.0,5.0,2.978505639273401,3.316062245429407,3.8097097156425934,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.41965201473187336,0.06217616515879622,1.237305225602438,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0348003180102423,4.2797927535772775,1.5242719322567189,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.9170930484563575,0.544041445139467,1.2070295060906264,0.0,1.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.11770727978929948,1.388601073693253,4.812583225751107,1.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.6284546802140163,3.316062245429407,5.0,1.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,5.0,2.021494360726599,3.316062245429407,4.129723100605461,1.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.316062245429407,4.085413596113929,1.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.6898669639686177,4.943004974683886,1.040368155159568,0.0,1.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,5.0,4.3449336099269935,4.398963736798303,3.504574451013153,1.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.6898669639686177,0.30051812123815425,0.5878639342522175,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.406345944858669,1.388601073693253,1.652532587335579,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0696008407287787,0.36269429675964465,0.9943038099861394,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.7594677535203225,1.0829015431823674,3.2914742506712042,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.7594677535203225,1.0829015431823674,2.6450458394320537,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3101330360313825,5.0,1.2506568200129236,1.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.3101330360313825,0.544041445139467,1.9073868514899073,0.0,1.0,0.0
5.0,5.0,5.0,0.0,0.0,5.0,0.0,2.7379734439707977,3.316062245429407,4.392037401699319,1.0,0.0,0.0
5.0,5.0,0.0,5.0,0.0,5.0,0.0,3.0348003180102423,3.316062245429407,3.0034778193467044,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2968270173352512,0.544041445139467,3.0305894478020874,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2968270173352512,0.544041445139467,2.4605678381624645,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7164789808900507,1.0829015431823674,3.6115917905755457,0.0,1.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.8556807647017557,0.24352330317592433,0.9827213107440975,0.0,1.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,5.0,4.8822926792690415,3.917098508631103,0.8902744051833591,0.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0829069515436425,1.6269429365083634,0.7925538255486371,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727738131581129,0.544041445139467,0.39349866475146833,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0348003180102423,3.854922239845365,2.625398621451846,0.0,1.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0348003180102423,1.6269429365083634,2.1492939112981206,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.545547575139152,2.5906734446562334,1.6703306906433177,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8341862504439355,0.0,1.886403680352923,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.3234391468462468,1.6269429365083634,2.2036271545312203,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.545547575139152,1.2642486915621898,2.0027462888160805,0.0,1.0,0.0
5.0,0.0,0.0,5.0,0.0,5.0,0.0,2.7379734439707977,4.637305755053827,4.794494363314369,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0696008407287787,0.544041445139467,1.8644982601346283,0.0,1.0,0.0
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.41965201473187336,0.544041445139467,1.341748658446288,0.0,1.0,0.0
